timestamp,pump_id,well_id,stage,engine_load_pct,engine_temp_f,vibration_g,fuel_rate_gal_hr,maintenance_flag
2026-01-17 07:02:00,P-01,W-102,1,73.0,204.6,0.332,32.86,0
2026-01-17 07:02:00,P-02,W-102,1,56.1,186.9,0.357,28.59,0
2026-01-17 07:02:00,P-03,W-102,1,83.6,177.7,0.434,30.49,0
2026-01-17 07:02:00,P-04,W-102,1,71.2,201.1,0.552,30.96,0
2026-01-17 07:03:00,P-01,W-102,1,80.3,206.5,0.426,30.76,0
2026-01-17 07:03:00,P-02,W-102,1,74.1,180.4,0.54,31.15,0
2026-01-17 07:03:00,P-03,W-102,1,81.5,193.9,0.487,32.92,0
2026-01-17 07:03:00,P-04,W-102,1,71.6,192.7,0.458,29.77,0
2026-01-17 07:04:00,P-01,W-102,1,62.0,211.1,0.446,29.23,0
2026-01-17 07:04:00,P-02,W-102,1,85.0,197.1,0.586,33.51,0
2026-01-17 07:04:00,P-03,W-102,1,63.5,218.6,0.473,29.28,0
2026-01-17 07:04:00,P-04,W-102,1,77.5,194.1,0.516,29.07,0
2026-01-17 07:05:00,P-01,W-102,1,65.1,208.5,0.38,29.96,0
2026-01-17 07:05:00,P-02,W-102,1,62.4,218.4,0.485,29.0,0
2026-01-17 07:05:00,P-03,W-102,1,70.0,210.0,0.579,31.74,0
2026-01-17 07:05:00,P-04,W-102,1,90.6,190.2,0.437,32.88,0
2026-01-17 07:06:00,P-01,W-102,1,74.4,200.5,0.426,32.37,0
2026-01-17 07:06:00,P-02,W-102,1,80.7,181.2,0.415,33.52,0
2026-01-17 07:06:00,P-03,W-102,1,67.1,187.5,0.49,28.54,0
2026-01-17 07:06:00,P-04,W-102,1,68.5,201.3,0.368,31.26,0
2026-01-17 07:07:00,P-01,W-102,1,67.4,214.0,0.4,30.94,0
2026-01-17 07:07:00,P-02,W-102,1,77.9,191.5,0.288,32.46,0
2026-01-17 07:07:00,P-03,W-102,1,72.6,204.7,0.412,30.54,0
2026-01-17 07:07:00,P-04,W-102,1,88.0,183.2,0.551,33.16,0
2026-01-17 07:08:00,P-01,W-102,1,68.5,193.5,0.35,31.02,0
2026-01-17 07:08:00,P-02,W-102,1,82.4,205.5,0.478,31.64,0
2026-01-17 07:08:00,P-03,W-102,1,75.4,224.4,0.411,31.11,0
2026-01-17 07:08:00,P-04,W-102,1,66.7,191.1,0.187,30.5,0
2026-01-17 07:09:00,P-01,W-102,1,67.3,177.8,0.47,28.82,0
2026-01-17 07:09:00,P-02,W-102,1,71.4,215.4,0.313,29.01,0
2026-01-17 07:09:00,P-03,W-102,1,76.2,212.5,0.319,32.21,0
2026-01-17 07:09:00,P-04,W-102,1,78.7,174.5,0.519,33.22,0
2026-01-17 07:10:00,P-01,W-102,1,70.9,212.8,0.515,30.89,0
2026-01-17 07:10:00,P-02,W-102,1,69.8,185.9,0.416,31.25,0
2026-01-17 07:10:00,P-03,W-102,1,70.8,171.4,0.525,30.97,0
2026-01-17 07:10:00,P-04,W-102,1,70.4,208.0,0.543,27.3,0
2026-01-17 07:11:00,P-01,W-102,1,73.6,181.1,0.474,31.41,0
2026-01-17 07:11:00,P-02,W-102,1,75.2,192.6,0.291,31.0,0
2026-01-17 07:11:00,P-03,W-102,1,73.4,210.4,0.34,32.45,0
2026-01-17 07:11:00,P-04,W-102,1,65.0,201.0,0.359,29.91,0
2026-01-17 07:12:00,P-01,W-102,1,78.2,184.4,0.399,32.31,0
2026-01-17 07:12:00,P-02,W-102,1,90.3,190.9,0.664,36.66,0
2026-01-17 07:12:00,P-03,W-102,1,70.3,194.1,0.366,30.58,0
2026-01-17 07:12:00,P-04,W-102,1,59.9,194.9,0.499,28.04,0
2026-01-17 07:13:00,P-01,W-102,1,71.0,177.4,0.454,31.11,0
2026-01-17 07:13:00,P-02,W-102,1,73.5,195.6,0.411,31.83,0
2026-01-17 07:13:00,P-03,W-102,1,72.7,201.9,0.448,32.44,0
2026-01-17 07:13:00,P-04,W-102,1,78.4,201.4,0.575,32.61,0
2026-01-17 07:14:00,P-01,W-102,1,83.0,207.2,0.324,34.5,0
2026-01-17 07:14:00,P-02,W-102,1,73.6,197.6,0.457,30.83,0
2026-01-17 07:14:00,P-03,W-102,1,74.3,191.3,0.539,31.24,0
2026-01-17 07:14:00,P-04,W-102,1,69.5,186.4,0.439,30.73,0
2026-01-17 07:15:00,P-01,W-102,1,75.6,186.3,0.314,32.36,0
2026-01-17 07:15:00,P-02,W-102,1,84.4,187.9,0.605,33.52,0
2026-01-17 07:15:00,P-03,W-102,1,72.4,193.3,0.319,32.22,0
2026-01-17 07:15:00,P-04,W-102,1,66.3,187.6,0.484,27.67,0
2026-01-17 07:16:00,P-01,W-102,1,60.0,195.6,0.404,29.39,0
2026-01-17 07:16:00,P-02,W-102,1,69.8,227.9,0.401,30.29,0
2026-01-17 07:16:00,P-03,W-102,1,65.8,198.3,0.453,31.3,0
2026-01-17 07:16:00,P-04,W-102,1,60.3,192.9,0.417,29.56,0
2026-01-17 07:17:00,P-01,W-102,1,73.1,204.7,0.368,33.03,0
2026-01-17 07:17:00,P-02,W-102,1,81.0,183.4,0.378,31.32,0
2026-01-17 07:17:00,P-03,W-102,1,78.5,183.7,0.427,32.67,0
2026-01-17 07:17:00,P-04,W-102,1,72.5,201.2,0.345,31.77,0
2026-01-17 07:18:00,P-01,W-102,1,68.0,193.3,0.431,30.36,0
2026-01-17 07:18:00,P-02,W-102,1,73.1,189.1,0.408,31.15,0
2026-01-17 07:18:00,P-03,W-102,1,61.9,190.6,0.419,27.6,0
2026-01-17 07:18:00,P-04,W-102,1,82.1,215.0,0.369,34.41,0
2026-01-17 07:19:00,P-01,W-102,1,70.5,202.7,0.382,31.8,0
2026-01-17 07:19:00,P-02,W-102,1,74.9,188.7,0.346,29.73,0
2026-01-17 07:19:00,P-03,W-102,1,73.2,205.0,0.485,31.03,0
2026-01-17 07:19:00,P-04,W-102,1,62.4,188.1,0.482,28.65,0
2026-01-17 07:20:00,P-01,W-102,1,71.8,185.0,0.454,30.38,0
2026-01-17 07:20:00,P-02,W-102,1,79.0,208.5,0.416,32.07,0
2026-01-17 07:20:00,P-03,W-102,1,66.2,179.9,0.336,30.16,0
2026-01-17 07:20:00,P-04,W-102,1,73.3,200.0,0.409,32.31,0
2026-01-17 08:00:00,P-02,W-102,2,77.2,217.4,0.497,33.53,0
2026-01-17 08:00:00,P-03,W-102,2,72.5,207.2,0.548,31.35,0
2026-01-17 08:00:00,P-04,W-102,2,70.0,177.1,0.413,31.59,0
2026-01-17 08:00:00,P-05,W-102,2,79.6,205.4,0.415,29.95,0
2026-01-17 08:01:00,P-02,W-102,2,66.1,193.2,0.379,30.63,0
2026-01-17 08:01:00,P-03,W-102,2,85.9,201.9,0.466,33.15,0
2026-01-17 08:01:00,P-04,W-102,2,71.0,187.8,0.434,31.32,0
2026-01-17 08:01:00,P-05,W-102,2,71.7,203.4,0.462,28.78,0
2026-01-17 08:02:00,P-02,W-102,2,78.0,191.0,0.364,30.72,0
2026-01-17 08:02:00,P-03,W-102,2,76.4,196.1,0.311,32.32,0
2026-01-17 08:02:00,P-04,W-102,2,61.4,197.7,0.405,30.11,0
2026-01-17 08:02:00,P-05,W-102,2,87.2,184.3,0.484,33.36,0
2026-01-17 08:03:00,P-02,W-102,2,77.6,201.6,0.422,31.44,0
2026-01-17 08:03:00,P-03,W-102,2,65.2,208.6,0.438,30.84,0
2026-01-17 08:03:00,P-04,W-102,2,71.7,190.0,0.34,31.33,0
2026-01-17 08:03:00,P-05,W-102,2,65.8,219.0,0.299,30.18,0
2026-01-17 08:04:00,P-02,W-102,2,84.7,207.4,0.493,32.09,0
2026-01-17 08:04:00,P-03,W-102,2,61.1,205.2,0.505,28.47,0
2026-01-17 08:04:00,P-04,W-102,2,63.1,166.9,0.314,29.21,0
2026-01-17 08:04:00,P-05,W-102,2,85.0,208.4,0.504,32.81,0
2026-01-17 08:05:00,P-02,W-102,2,67.6,214.0,0.426,27.64,0
2026-01-17 08:05:00,P-03,W-102,2,66.9,186.7,0.364,30.71,0
2026-01-17 08:05:00,P-04,W-102,2,71.4,196.9,0.531,30.02,0
2026-01-17 08:05:00,P-05,W-102,2,87.2,192.6,0.496,33.35,0
2026-01-17 08:06:00,P-02,W-102,2,72.1,203.3,0.463,30.08,0
2026-01-17 08:06:00,P-03,W-102,2,62.1,226.2,0.35,30.02,0
2026-01-17 08:06:00,P-04,W-102,2,58.3,192.1,0.363,29.06,0
2026-01-17 08:06:00,P-05,W-102,2,49.3,195.9,0.245,27.27,0
2026-01-17 08:07:00,P-02,W-102,2,63.4,186.2,0.372,28.16,0
2026-01-17 08:07:00,P-03,W-102,2,67.9,182.9,0.265,31.45,0
2026-01-17 08:07:00,P-04,W-102,2,61.4,193.9,0.446,28.31,0
2026-01-17 08:07:00,P-05,W-102,2,65.1,199.4,0.49,28.32,0
2026-01-17 08:08:00,P-02,W-102,2,71.4,177.1,0.394,30.89,0
2026-01-17 08:08:00,P-03,W-102,2,65.7,191.3,0.29,29.92,0
2026-01-17 08:08:00,P-04,W-102,2,81.0,186.4,0.414,33.18,0
2026-01-17 08:08:00,P-05,W-102,2,82.3,181.9,0.456,33.15,0
2026-01-17 08:09:00,P-02,W-102,2,72.5,168.3,0.47,32.86,0
2026-01-17 08:09:00,P-03,W-102,2,74.2,186.0,0.396,33.48,0
2026-01-17 08:09:00,P-04,W-102,2,80.5,207.2,0.491,31.71,0
2026-01-17 08:09:00,P-05,W-102,2,71.7,197.0,0.471,32.71,0
2026-01-17 08:10:00,P-02,W-102,2,81.4,182.6,0.484,33.54,0
2026-01-17 08:10:00,P-03,W-102,2,77.5,191.4,0.683,30.41,0
2026-01-17 08:10:00,P-04,W-102,2,63.8,199.3,0.565,28.49,0
2026-01-17 08:10:00,P-05,W-102,2,70.4,210.6,0.42,30.27,0
2026-01-17 08:11:00,P-02,W-102,2,78.6,202.4,0.537,33.69,0
2026-01-17 08:11:00,P-03,W-102,2,76.5,202.3,0.463,32.36,0
2026-01-17 08:11:00,P-04,W-102,2,74.5,198.4,0.534,33.23,0
2026-01-17 08:11:00,P-05,W-102,2,62.0,196.3,0.333,28.78,0
2026-01-17 08:12:00,P-02,W-102,2,75.3,206.6,0.432,29.26,0
2026-01-17 08:12:00,P-03,W-102,2,64.4,207.3,0.178,31.02,0
2026-01-17 08:12:00,P-04,W-102,2,76.3,214.5,0.429,29.26,0
2026-01-17 08:12:00,P-05,W-102,2,75.6,213.9,0.516,30.8,0
2026-01-17 08:13:00,P-02,W-102,2,71.4,191.5,0.36,32.01,0
2026-01-17 08:13:00,P-03,W-102,2,61.2,185.3,0.296,27.22,0
2026-01-17 08:13:00,P-04,W-102,2,71.9,211.9,0.413,29.14,0
2026-01-17 08:13:00,P-05,W-102,2,77.5,219.2,0.398,31.37,0
2026-01-17 08:14:00,P-02,W-102,2,74.9,217.9,0.398,29.88,0
2026-01-17 08:14:00,P-03,W-102,2,75.8,208.2,0.444,30.98,0
2026-01-17 08:14:00,P-04,W-102,2,78.7,205.5,0.393,32.23,0
2026-01-17 08:14:00,P-05,W-102,2,60.0,204.0,0.359,28.27,0
2026-01-17 08:15:00,P-02,W-102,2,73.1,198.6,0.504,31.87,0
2026-01-17 08:15:00,P-03,W-102,2,72.1,207.1,0.461,30.47,0
2026-01-17 08:15:00,P-04,W-102,2,72.4,196.3,0.47,30.59,0
2026-01-17 08:15:00,P-05,W-102,2,70.3,221.3,0.496,29.73,0
2026-01-17 08:16:00,P-02,W-102,2,77.7,200.4,0.482,32.15,0
2026-01-17 08:16:00,P-03,W-102,2,82.6,204.0,0.466,34.13,0
2026-01-17 08:16:00,P-04,W-102,2,75.0,200.0,0.465,31.39,0
2026-01-17 08:16:00,P-05,W-102,2,73.2,191.1,0.373,29.98,0
2026-01-17 08:17:00,P-02,W-102,2,59.0,185.1,0.362,28.75,0
2026-01-17 08:17:00,P-03,W-102,2,68.0,169.0,0.538,31.54,0
2026-01-17 08:17:00,P-04,W-102,2,73.7,221.2,0.357,33.54,0
2026-01-17 08:17:00,P-05,W-102,2,62.4,199.1,0.288,29.26,0
2026-01-17 08:18:00,P-02,W-102,2,74.9,196.6,0.497,31.59,0
2026-01-17 08:18:00,P-03,W-102,2,67.6,190.4,0.475,29.38,0
2026-01-17 08:18:00,P-04,W-102,2,79.1,213.9,0.323,33.6,0
2026-01-17 08:18:00,P-05,W-102,2,88.2,203.9,0.541,35.13,0
2026-01-17 08:19:00,P-02,W-102,2,69.6,199.7,0.313,30.69,0
2026-01-17 08:19:00,P-03,W-102,2,75.8,204.8,0.528,30.71,0
2026-01-17 08:19:00,P-04,W-102,2,67.5,219.9,0.398,30.4,0
2026-01-17 08:19:00,P-05,W-102,2,71.3,188.0,0.555,30.2,0
2026-01-17 08:20:00,P-02,W-102,2,62.1,190.8,0.228,28.4,0
2026-01-17 08:20:00,P-03,W-102,2,63.4,203.8,0.34,30.48,0
2026-01-17 08:20:00,P-04,W-102,2,82.3,209.2,0.452,32.99,0
2026-01-17 08:20:00,P-05,W-102,2,59.0,194.0,0.307,29.45,0
2026-01-17 08:21:00,P-02,W-102,2,91.0,207.4,0.345,33.95,0
2026-01-17 08:21:00,P-03,W-102,2,71.4,198.9,0.367,31.15,0
2026-01-17 08:21:00,P-04,W-102,2,60.5,184.5,0.434,27.67,0
2026-01-17 08:21:00,P-05,W-102,2,74.7,182.0,0.58,30.52,0
2026-01-17 08:22:00,P-02,W-102,2,69.3,201.4,0.372,30.65,0
2026-01-17 08:22:00,P-03,W-102,2,75.7,210.2,0.506,31.43,0
2026-01-17 08:22:00,P-04,W-102,2,70.0,225.8,0.496,29.49,0
2026-01-17 08:22:00,P-05,W-102,2,71.9,193.9,0.417,29.47,0
2026-01-17 08:23:00,P-02,W-102,2,67.6,218.9,0.457,27.19,0
2026-01-17 08:23:00,P-03,W-102,2,80.7,212.6,0.434,33.38,0
2026-01-17 08:23:00,P-04,W-102,2,64.1,190.9,0.516,29.2,0
2026-01-17 08:23:00,P-05,W-102,2,56.0,194.3,0.358,29.51,0
2026-01-17 08:24:00,P-02,W-102,2,70.6,192.6,0.506,30.85,0
2026-01-17 08:24:00,P-03,W-102,2,64.4,210.5,0.413,29.6,0
2026-01-17 08:24:00,P-04,W-102,2,71.9,185.1,0.385,30.94,0
2026-01-17 08:24:00,P-05,W-102,2,68.9,212.7,0.433,31.43,0
2026-01-17 08:25:00,P-02,W-102,2,73.0,210.8,0.464,31.16,0
2026-01-17 08:25:00,P-03,W-102,2,72.8,186.7,0.472,31.06,0
2026-01-17 08:25:00,P-04,W-102,2,68.9,210.7,0.316,29.9,0
2026-01-17 08:25:00,P-05,W-102,2,81.2,203.4,0.461,32.91,0
2026-01-17 08:26:00,P-02,W-102,2,73.8,180.1,0.407,33.22,0
2026-01-17 08:26:00,P-03,W-102,2,67.0,193.2,0.365,29.96,0
2026-01-17 08:26:00,P-04,W-102,2,67.7,203.0,0.426,31.11,0
2026-01-17 08:26:00,P-05,W-102,2,63.9,192.4,0.378,30.05,0
2026-01-17 08:27:00,P-02,W-102,2,65.1,207.7,0.495,28.54,0
2026-01-17 08:27:00,P-03,W-102,2,67.6,190.8,0.621,29.64,0
2026-01-17 08:27:00,P-04,W-102,2,84.9,185.1,0.4,32.46,0
2026-01-17 08:27:00,P-05,W-102,2,64.7,193.4,0.342,28.67,0
2026-01-17 08:28:00,P-02,W-102,2,78.9,213.9,0.532,32.84,0
2026-01-17 08:28:00,P-03,W-102,2,70.4,191.7,0.345,31.11,0
2026-01-17 08:28:00,P-04,W-102,2,60.3,183.9,0.473,31.13,0
2026-01-17 08:28:00,P-05,W-102,2,72.8,211.4,0.412,29.5,0
2026-01-17 08:29:00,P-02,W-102,2,76.6,205.6,0.452,31.49,0
2026-01-17 08:29:00,P-03,W-102,2,79.4,187.5,0.396,31.08,0
2026-01-17 08:29:00,P-04,W-102,2,72.3,185.0,0.375,30.18,0
2026-01-17 08:29:00,P-05,W-102,2,69.6,179.7,0.425,32.02,0
2026-01-17 08:30:00,P-02,W-102,2,73.7,216.8,0.541,32.19,0
2026-01-17 08:30:00,P-03,W-102,2,73.2,198.4,0.494,30.7,0
2026-01-17 08:30:00,P-04,W-102,2,57.5,201.3,0.28,27.2,0
2026-01-17 08:30:00,P-05,W-102,2,72.6,196.9,0.317,31.26,0
2026-01-17 08:31:00,P-02,W-102,2,78.9,185.7,0.557,30.33,0
2026-01-17 08:31:00,P-03,W-102,2,88.1,195.9,0.504,31.59,0
2026-01-17 08:31:00,P-04,W-102,2,70.7,200.5,0.416,30.05,0
2026-01-17 08:31:00,P-05,W-102,2,63.6,210.0,0.397,31.3,0
2026-01-17 08:32:00,P-02,W-102,2,66.5,191.8,0.471,28.02,0
2026-01-17 08:32:00,P-03,W-102,2,61.0,209.2,0.29,26.8,0
2026-01-17 08:32:00,P-04,W-102,2,85.7,183.7,0.497,33.5,0
2026-01-17 08:32:00,P-05,W-102,2,48.2,190.5,0.369,27.11,0
2026-01-17 08:33:00,P-02,W-102,2,79.1,194.6,0.513,31.41,0
2026-01-17 08:33:00,P-03,W-102,2,60.6,180.3,0.265,30.12,0
2026-01-17 08:33:00,P-04,W-102,2,59.7,199.0,0.358,28.63,0
2026-01-17 08:33:00,P-05,W-102,2,82.8,194.6,0.52,32.94,0
2026-01-17 08:34:00,P-02,W-102,2,71.2,225.4,0.309,32.36,0
2026-01-17 08:34:00,P-03,W-102,2,77.6,193.2,0.581,29.76,0
2026-01-17 08:34:00,P-04,W-102,2,68.2,182.8,0.446,28.94,0
2026-01-17 08:34:00,P-05,W-102,2,75.8,196.4,0.405,32.12,0
2026-01-17 08:35:00,P-02,W-102,2,67.6,184.1,0.635,29.59,0
2026-01-17 08:35:00,P-03,W-102,2,52.0,184.3,0.247,28.35,0
2026-01-17 08:35:00,P-04,W-102,2,72.3,202.8,0.4,30.68,0
2026-01-17 08:35:00,P-05,W-102,2,66.8,196.0,0.474,30.43,0
2026-01-17 08:36:00,P-02,W-102,2,77.5,204.9,0.521,32.3,0
2026-01-17 08:36:00,P-03,W-102,2,76.4,213.0,0.392,30.72,0
2026-01-17 08:36:00,P-04,W-102,2,64.0,198.7,0.248,30.08,0
2026-01-17 08:36:00,P-05,W-102,2,72.6,211.7,0.377,30.83,0
2026-01-17 08:37:00,P-02,W-102,2,79.6,215.9,0.404,32.54,0
2026-01-17 08:37:00,P-03,W-102,2,73.0,202.6,0.411,32.67,0
2026-01-17 08:37:00,P-04,W-102,2,55.5,189.9,0.398,28.54,0
2026-01-17 08:37:00,P-05,W-102,2,81.4,214.0,0.443,34.22,0
2026-01-17 08:38:00,P-02,W-102,2,65.8,208.0,0.548,31.3,0
2026-01-17 08:38:00,P-03,W-102,2,72.4,194.0,0.307,31.4,0
2026-01-17 08:38:00,P-04,W-102,2,62.6,186.8,0.295,28.72,0
2026-01-17 08:38:00,P-05,W-102,2,71.3,201.1,0.377,32.12,0
2026-01-17 08:39:00,P-02,W-102,2,71.7,188.4,0.445,33.25,0
2026-01-17 08:39:00,P-03,W-102,2,76.0,194.3,0.322,31.42,0
2026-01-17 08:39:00,P-04,W-102,2,75.2,193.9,0.308,30.52,0
2026-01-17 08:39:00,P-05,W-102,2,85.0,217.5,0.409,34.1,0
2026-01-17 08:40:00,P-02,W-102,2,62.7,213.1,0.41,30.43,0
2026-01-17 08:40:00,P-03,W-102,2,58.4,203.6,0.373,29.54,0
2026-01-17 08:40:00,P-04,W-102,2,79.5,200.1,0.41,33.24,0
2026-01-17 08:40:00,P-05,W-102,2,71.7,187.4,0.353,29.13,0
2026-01-17 08:41:00,P-02,W-102,2,69.1,210.7,0.431,29.81,0
2026-01-17 08:41:00,P-03,W-102,2,79.7,189.4,0.466,32.12,0
2026-01-17 08:41:00,P-04,W-102,2,79.5,180.4,0.39,30.34,0
2026-01-17 08:41:00,P-05,W-102,2,71.2,212.3,0.384,30.19,0
2026-01-17 08:42:00,P-02,W-102,2,80.7,212.4,0.456,33.35,0
2026-01-17 08:42:00,P-03,W-102,2,65.1,213.3,0.572,30.35,0
2026-01-17 08:42:00,P-04,W-102,2,57.1,188.6,0.417,27.77,0
2026-01-17 08:42:00,P-05,W-102,2,83.9,207.2,0.419,33.14,0
2026-01-17 08:43:00,P-02,W-102,2,63.2,194.2,0.348,30.79,0
2026-01-17 08:43:00,P-03,W-102,2,87.3,183.5,0.335,33.42,0
2026-01-17 08:43:00,P-04,W-102,2,58.2,196.0,0.433,30.27,0
2026-01-17 08:43:00,P-05,W-102,2,72.0,195.6,0.27,30.99,0
2026-01-17 08:44:00,P-02,W-102,2,73.6,205.9,0.378,30.72,0
2026-01-17 08:44:00,P-03,W-102,2,61.2,168.5,0.296,27.13,0
2026-01-17 08:44:00,P-04,W-102,2,75.7,192.4,0.4,30.45,0
2026-01-17 08:44:00,P-05,W-102,2,47.1,211.6,0.249,25.99,0
2026-01-17 08:45:00,P-02,W-102,2,61.8,207.8,0.399,28.14,0
2026-01-17 08:45:00,P-03,W-102,2,70.3,217.8,0.416,30.44,0
2026-01-17 08:45:00,P-04,W-102,2,66.0,174.1,0.391,30.26,0
2026-01-17 08:45:00,P-05,W-102,2,82.3,172.8,0.379,32.11,0
2026-01-17 08:46:00,P-02,W-102,2,71.6,196.1,0.416,31.37,0
2026-01-17 08:46:00,P-03,W-102,2,64.4,207.8,0.432,29.2,0
2026-01-17 08:46:00,P-04,W-102,2,84.4,218.9,0.552,29.57,0
2026-01-17 08:46:00,P-05,W-102,2,84.2,209.7,0.637,34.64,0
2026-01-17 08:47:00,P-02,W-102,2,84.3,210.7,0.585,35.57,0
2026-01-17 08:47:00,P-03,W-102,2,73.4,179.3,0.409,31.68,0
2026-01-17 08:47:00,P-04,W-102,2,72.3,183.0,0.299,30.12,0
2026-01-17 08:47:00,P-05,W-102,2,78.1,218.0,0.526,33.33,0
2026-01-17 08:48:00,P-02,W-102,2,69.2,176.6,0.38,30.15,0
2026-01-17 08:48:00,P-03,W-102,2,65.9,197.5,0.439,30.88,0
2026-01-17 08:48:00,P-04,W-102,2,67.6,174.3,0.372,30.23,0
2026-01-17 08:48:00,P-05,W-102,2,79.6,192.5,0.5,32.68,0
2026-01-17 08:49:00,P-02,W-102,2,73.2,209.3,0.38,30.49,0
2026-01-17 08:49:00,P-03,W-102,2,72.8,190.4,0.472,30.24,0
2026-01-17 08:49:00,P-04,W-102,2,74.7,197.2,0.456,30.89,0
2026-01-17 08:49:00,P-05,W-102,2,70.2,198.8,0.437,30.62,0
2026-01-17 08:50:00,P-02,W-102,2,82.8,188.0,0.466,31.02,0
2026-01-17 08:50:00,P-03,W-102,2,72.1,184.6,0.406,30.54,0
2026-01-17 08:50:00,P-04,W-102,2,71.4,191.2,0.378,32.58,0
2026-01-17 08:50:00,P-05,W-102,2,71.4,191.1,0.406,32.83,0
2026-01-17 08:51:00,P-02,W-102,2,71.2,189.5,0.37,30.16,0
2026-01-17 08:51:00,P-03,W-102,2,68.3,181.9,0.323,29.3,0
2026-01-17 08:51:00,P-04,W-102,2,77.8,194.4,0.435,33.53,0
2026-01-17 08:51:00,P-05,W-102,2,83.4,196.6,0.423,31.98,0
2026-01-17 08:52:00,P-02,W-102,2,76.0,196.2,0.413,30.7,0
2026-01-17 08:52:00,P-03,W-102,2,64.3,200.4,0.292,30.76,0
2026-01-17 08:52:00,P-04,W-102,2,66.1,195.1,0.298,29.89,0
2026-01-17 08:52:00,P-05,W-102,2,67.8,196.6,0.529,30.41,0
2026-01-17 08:53:00,P-02,W-102,2,67.2,188.6,0.456,31.65,0
2026-01-17 08:53:00,P-03,W-102,2,75.8,206.9,0.492,33.35,0
2026-01-17 08:53:00,P-04,W-102,2,58.0,203.4,0.451,26.83,0
2026-01-17 08:53:00,P-05,W-102,2,66.5,186.8,0.348,29.39,0
2026-01-17 08:54:00,P-02,W-102,2,74.4,208.8,0.524,30.38,0
2026-01-17 08:54:00,P-03,W-102,2,65.7,212.6,0.454,29.92,0
2026-01-17 08:54:00,P-04,W-102,2,76.2,198.4,0.487,31.32,0
2026-01-17 08:54:00,P-05,W-102,2,74.6,180.3,0.383,30.61,0
2026-01-17 08:55:00,P-02,W-102,2,70.1,186.5,0.378,28.81,0
2026-01-17 08:55:00,P-03,W-102,2,77.5,198.0,0.314,30.95,0
2026-01-17 08:55:00,P-04,W-102,2,75.8,192.1,0.388,31.56,0
2026-01-17 08:55:00,P-05,W-102,2,75.9,181.4,0.488,30.7,0
2026-01-17 08:56:00,P-02,W-102,2,70.9,197.3,0.382,29.54,0
2026-01-17 08:56:00,P-03,W-102,2,68.8,216.9,0.306,32.42,0
2026-01-17 08:56:00,P-04,W-102,2,69.0,197.8,0.329,29.5,0
2026-01-17 08:56:00,P-05,W-102,2,67.1,184.5,0.392,29.58,0
2026-01-17 08:57:00,P-02,W-102,2,85.3,186.4,0.489,33.65,0
2026-01-17 08:57:00,P-03,W-102,2,61.9,204.4,0.356,26.16,0
2026-01-17 08:57:00,P-04,W-102,2,75.8,185.2,0.359,32.47,0
2026-01-17 08:57:00,P-05,W-102,2,67.7,208.2,0.508,29.42,0
2026-01-17 08:58:00,P-02,W-102,2,76.4,189.7,0.624,30.92,0
2026-01-17 08:58:00,P-03,W-102,2,78.2,209.2,0.478,31.28,0
2026-01-17 08:58:00,P-04,W-102,2,68.8,171.5,0.433,30.81,0
2026-01-17 08:58:00,P-05,W-102,2,71.1,162.1,0.323,29.9,0
2026-01-17 08:59:00,P-02,W-102,2,75.6,202.1,0.429,32.36,0
2026-01-17 08:59:00,P-03,W-102,2,65.0,204.0,0.438,30.16,0
2026-01-17 08:59:00,P-04,W-102,2,71.8,219.9,0.467,29.76,0
2026-01-17 08:59:00,P-05,W-102,2,75.2,207.6,0.394,32.84,0
2026-01-17 09:00:00,P-02,W-102,2,75.8,170.5,0.467,31.16,0
2026-01-17 09:00:00,P-03,W-102,2,77.0,210.2,0.464,33.87,0
2026-01-17 09:00:00,P-04,W-102,2,71.3,205.3,0.49,30.72,0
2026-01-17 09:00:00,P-05,W-102,2,79.0,192.1,0.422,30.64,0
2026-01-17 09:01:00,P-02,W-102,2,74.7,202.4,0.533,32.4,0
2026-01-17 09:01:00,P-03,W-102,2,70.5,183.6,0.457,32.02,0
2026-01-17 09:01:00,P-04,W-102,2,78.8,212.2,0.438,31.63,0
2026-01-17 09:01:00,P-05,W-102,2,66.9,196.4,0.401,30.29,0
2026-01-17 09:02:00,P-02,W-102,2,71.3,196.2,0.363,31.96,0
2026-01-17 09:02:00,P-03,W-102,2,72.9,196.0,0.372,29.53,0
2026-01-17 09:02:00,P-04,W-102,2,82.8,206.6,0.341,33.82,0
2026-01-17 09:02:00,P-05,W-102,2,79.7,200.8,0.587,32.61,0
2026-01-17 09:03:00,P-02,W-102,2,61.3,200.4,0.405,28.31,0
2026-01-17 09:03:00,P-03,W-102,2,77.2,178.9,0.528,30.84,0
2026-01-17 09:03:00,P-04,W-102,2,64.7,195.3,0.434,29.85,0
2026-01-17 09:03:00,P-05,W-102,2,66.7,190.9,0.316,29.73,0
2026-01-17 09:04:00,P-02,W-102,2,80.3,199.4,0.53,34.2,0
2026-01-17 09:04:00,P-03,W-102,2,67.0,194.8,0.582,31.79,0
2026-01-17 09:04:00,P-04,W-102,2,58.3,200.1,0.373,29.48,0
2026-01-17 09:04:00,P-05,W-102,2,65.7,186.8,0.349,29.14,0
2026-01-17 09:05:00,P-02,W-102,2,78.9,185.0,0.406,30.06,0
2026-01-17 09:05:00,P-03,W-102,2,80.5,214.7,0.436,32.13,0
2026-01-17 09:05:00,P-04,W-102,2,76.0,216.4,0.477,30.85,0
2026-01-17 09:05:00,P-05,W-102,2,59.5,182.3,0.384,27.92,0
