timestamp,well_id,stage,treating_pressure_psi,slurry_rate_bpm,proppant_conc_lbgal,planned_pressure_psi,planned_slurry_rate_bpm,pressure_deviation_psi,is_pumping,known_injected_issue
2026-01-15 12:44:00,W-101,4,7749.9,83.33,3.43,7849.8,81.7,-99.9,1,none
2026-01-15 12:45:00,W-101,4,7847.1,84.93,3.41,7849.8,81.7,-2.7,1,none
2026-01-15 12:46:00,W-101,4,7809.1,73.29,3.33,7849.8,81.7,-40.7,1,none
2026-01-15 12:47:00,W-101,4,7647.6,83.7,3.37,7849.8,81.7,-202.2,1,none
2026-01-15 12:48:00,W-101,4,7986.9,79.24,3.09,7849.8,81.7,137.1,1,none
2026-01-15 12:49:00,W-101,4,7678.3,79.66,3.39,7849.8,81.7,-171.5,1,none
2026-01-15 12:50:00,W-101,4,7710.2,83.07,3.3,7849.8,81.7,-139.6,1,none
2026-01-15 12:51:00,W-101,4,7903.9,80.51,3.2,7849.8,81.7,54.1,1,none
2026-01-15 12:52:00,W-101,4,7910.7,83.57,3.04,7849.8,81.7,60.9,1,none
2026-01-15 12:53:00,W-101,4,7733.6,81.54,3.32,7849.8,81.7,-116.2,1,none
2026-01-15 12:54:00,W-101,4,7291.9,82.21,3.38,7849.8,81.7,-557.9,1,none
2026-01-15 12:55:00,W-101,4,7681.6,80.1,3.01,7849.8,81.7,-168.2,1,none
2026-01-15 12:56:00,W-101,4,7880.6,78.26,3.32,7849.8,81.7,30.8,1,none
2026-01-15 12:57:00,W-101,4,7980.6,79.3,3.34,7849.8,81.7,130.8,1,none
2026-01-15 12:58:00,W-101,4,7834.7,81.34,3.22,7849.8,81.7,-15.1,1,none
2026-01-15 12:59:00,W-101,4,7758.8,87.55,3.39,7849.8,81.7,-91.0,1,none
2026-01-15 13:00:00,W-101,4,8285.5,86.38,3.29,7849.8,81.7,435.7,1,none
2026-01-15 13:01:00,W-101,4,7779.0,79.58,3.37,7849.8,81.7,-70.8,1,none
2026-01-15 13:02:00,W-101,4,7966.1,81.86,3.41,7849.8,81.7,116.3,1,none
2026-01-15 13:03:00,W-101,4,7596.1,80.75,3.41,7849.8,81.7,-253.7,1,none
2026-01-15 13:04:00,W-101,4,7642.7,82.09,3.5,7849.8,81.7,-207.1,1,none
2026-01-15 13:05:00,W-101,4,7972.8,82.5,3.38,7849.8,81.7,123.0,1,none
2026-01-15 13:06:00,W-101,4,8048.3,83.36,3.23,7849.8,81.7,198.5,1,none
2026-01-15 13:07:00,W-101,4,7775.8,72.39,3.2,7849.8,81.7,-74.0,1,none
2026-01-15 13:08:00,W-101,4,7498.6,82.84,3.13,7849.8,81.7,-351.2,1,none
2026-01-15 13:09:00,W-101,4,7818.0,80.39,3.35,7849.8,81.7,-31.8,1,none
2026-01-15 13:10:00,W-101,4,7885.8,79.42,3.56,7849.8,81.7,36.0,1,none
2026-01-15 13:11:00,W-101,4,7868.6,84.21,3.25,7849.8,81.7,18.8,1,none
2026-01-15 13:12:00,W-101,4,7742.8,86.37,3.4,7849.8,81.7,-107.0,1,none
2026-01-15 13:13:00,W-101,4,7820.8,83.88,3.18,7849.8,81.7,-29.0,1,none
2026-01-15 13:14:00,W-101,4,7707.3,80.01,3.35,7849.8,81.7,-142.5,1,none
2026-01-15 13:15:00,W-101,4,7638.6,78.23,3.55,7849.8,81.7,-211.2,1,none
2026-01-15 13:16:00,W-101,4,7993.4,72.05,3.44,7849.8,81.7,143.6,1,none
2026-01-15 13:17:00,W-101,4,7868.4,82.26,3.04,7849.8,81.7,18.6,1,none
2026-01-15 13:18:00,W-101,4,7821.2,83.52,3.42,7849.8,81.7,-28.6,1,none
2026-01-15 13:19:00,W-101,4,7753.4,81.35,3.43,7849.8,81.7,-96.4,1,none
2026-01-15 14:00:00,W-101,5,10859.5,86.84,3.45,10801.5,88.8,58.1,1,none
2026-01-15 14:01:00,W-101,5,10981.0,92.31,3.45,10801.5,88.8,179.6,1,none
2026-01-15 14:02:00,W-101,5,10827.4,88.73,3.3,10801.5,88.8,26.0,1,none
2026-01-15 14:03:00,W-101,5,10575.6,88.05,3.07,10801.5,88.8,-225.8,1,none
2026-01-15 14:04:00,W-101,5,10688.0,86.58,3.48,10801.5,88.8,-113.4,1,none
2026-01-15 14:05:00,W-101,5,10935.4,82.75,3.07,10801.5,88.8,133.9,1,none
2026-01-15 14:06:00,W-101,5,11046.0,90.69,3.48,10801.5,88.8,244.5,1,none
2026-01-15 14:07:00,W-101,5,10792.9,83.55,3.18,10801.5,88.8,-8.6,1,none
2026-01-15 14:08:00,W-101,5,10603.0,86.22,3.04,10801.5,88.8,-198.4,1,none
2026-01-15 14:09:00,W-101,5,11001.7,90.14,3.32,10801.5,88.8,200.3,1,none
2026-01-15 14:10:00,W-101,5,10934.6,87.16,3.53,10801.5,88.8,133.1,1,none
2026-01-15 14:11:00,W-101,5,11049.7,89.26,3.15,10801.5,88.8,248.2,1,none
2026-01-15 14:12:00,W-101,5,10856.6,84.87,3.61,10801.5,88.8,55.1,1,none
2026-01-15 14:13:00,W-101,5,10702.5,87.64,3.44,10801.5,88.8,-98.9,1,none
2026-01-15 14:14:00,W-101,5,10899.7,89.28,3.35,10801.5,88.8,98.2,1,none
2026-01-15 14:15:00,W-101,5,10863.5,85.71,3.24,10801.5,88.8,62.0,1,none
2026-01-15 14:16:00,W-101,5,10692.2,94.15,3.25,10801.5,88.8,-109.2,1,none
2026-01-15 14:17:00,W-101,5,10839.2,86.72,3.4,10801.5,88.8,37.7,1,none
2026-01-15 14:18:00,W-101,5,10764.4,93.17,3.47,10801.5,88.8,-37.1,1,none
2026-01-15 14:19:00,W-101,5,10942.7,88.22,3.21,10801.5,88.8,141.3,1,none
2026-01-15 14:20:00,W-101,5,10894.9,83.74,3.18,10801.5,88.8,93.5,1,none
2026-01-15 14:21:00,W-101,5,10601.7,85.12,3.28,10801.5,88.8,-199.8,1,none
2026-01-15 14:22:00,W-101,5,10582.5,89.32,3.57,10801.5,88.8,-219.0,1,none
2026-01-15 14:23:00,W-101,5,10784.4,92.06,3.1,10801.5,88.8,-17.1,1,none
2026-01-15 14:24:00,W-101,5,10807.7,94.42,3.53,10801.5,88.8,6.2,1,none
2026-01-15 14:25:00,W-101,5,10946.0,89.17,3.33,10801.5,88.8,144.6,1,none
2026-01-15 14:26:00,W-101,5,10899.0,84.99,3.02,10801.5,88.8,97.5,1,none
2026-01-15 14:27:00,W-101,5,11078.6,89.65,3.24,10801.5,88.8,277.2,1,none
2026-01-15 14:28:00,W-101,5,10712.7,86.12,3.43,10801.5,88.8,-88.8,1,none
2026-01-15 14:29:00,W-101,5,10701.8,90.01,3.65,10801.5,88.8,-99.6,1,none
2026-01-15 14:30:00,W-101,5,10619.1,85.74,3.08,10801.5,88.8,-182.4,1,none
2026-01-15 14:31:00,W-101,5,10943.8,82.07,2.81,10801.5,88.8,142.4,1,none
2026-01-15 14:32:00,W-101,5,10805.6,92.97,3.08,10801.5,88.8,4.1,1,none
2026-01-15 14:33:00,W-101,5,10449.3,88.03,3.52,10801.5,88.8,-352.2,1,none
2026-01-15 14:34:00,W-101,5,10839.9,88.92,3.0,10801.5,88.8,38.4,1,none
2026-01-15 14:35:00,W-101,5,10852.0,91.95,3.59,10801.5,88.8,50.5,1,none
2026-01-15 14:36:00,W-101,5,10774.0,94.77,3.54,10801.5,88.8,-27.4,1,none
2026-01-15 14:37:00,W-101,5,10857.8,91.06,3.36,10801.5,88.8,56.4,1,none
2026-01-15 14:38:00,W-101,5,10569.6,89.09,3.21,10801.5,88.8,-231.8,1,none
2026-01-15 14:39:00,W-101,5,11113.3,90.24,3.33,10801.5,88.8,311.8,1,none
2026-01-15 14:40:00,W-101,5,10873.7,87.81,3.43,10801.5,88.8,72.2,1,none
2026-01-15 14:41:00,W-101,5,10464.5,88.87,3.4,10801.5,88.8,-337.0,1,none
2026-01-15 14:42:00,W-101,5,10800.3,89.22,3.63,10801.5,88.8,-1.1,1,none
2026-01-15 14:43:00,W-101,5,10878.7,86.24,3.27,10801.5,88.8,77.3,1,none
2026-01-15 14:44:00,W-101,5,10590.0,88.83,3.09,10801.5,88.8,-211.5,1,none
2026-01-15 14:45:00,W-101,5,10902.8,89.93,3.05,10801.5,88.8,101.4,1,none
2026-01-15 14:46:00,W-101,5,11120.8,90.41,3.02,10801.5,88.8,319.4,1,none
2026-01-15 14:47:00,W-101,5,10679.0,90.16,3.36,10801.5,88.8,-122.4,1,none
2026-01-15 14:48:00,W-101,5,10882.9,84.47,3.28,10801.5,88.8,81.4,1,none
2026-01-15 14:49:00,W-101,5,10841.1,92.69,3.33,10801.5,88.8,39.6,1,none
2026-01-15 14:50:00,W-101,5,10985.4,92.43,3.22,10801.5,88.8,184.0,1,none
2026-01-15 14:51:00,W-101,5,10780.8,88.45,3.12,10801.5,88.8,-20.7,1,none
2026-01-15 14:52:00,W-101,5,10598.8,90.22,3.43,10801.5,88.8,-202.7,1,none
2026-01-15 14:53:00,W-101,5,10973.3,88.06,2.88,10801.5,88.8,171.8,1,none
2026-01-15 14:54:00,W-101,5,10610.1,91.16,3.18,10801.5,88.8,-191.4,1,none
2026-01-15 14:55:00,W-101,5,11145.1,86.15,3.46,10801.5,88.8,343.7,1,none
2026-01-15 14:56:00,W-101,5,10908.0,93.05,3.16,10801.5,88.8,106.5,1,none
2026-01-15 16:00:00,W-101,6,10324.9,74.0,1.36,10564.0,74.1,-239.0,1,none
2026-01-15 16:01:00,W-101,6,10731.0,71.57,1.27,10564.0,74.1,167.0,1,none
2026-01-15 16:02:00,W-101,6,10555.6,74.47,1.35,10564.0,74.1,-8.3,1,none
2026-01-15 16:03:00,W-101,6,10770.6,80.15,1.34,10564.0,74.1,206.6,1,none
2026-01-15 16:04:00,W-101,6,10597.3,72.83,1.19,10564.0,74.1,33.3,1,none
2026-01-15 16:05:00,W-101,6,10196.9,76.27,1.15,10564.0,74.1,-367.0,1,none
2026-01-15 16:06:00,W-101,6,10772.3,77.87,1.11,10564.0,74.1,208.3,1,none
2026-01-15 16:07:00,W-101,6,10181.5,68.02,1.12,10564.0,74.1,-382.5,1,none
2026-01-15 16:08:00,W-101,6,10208.7,72.03,1.26,10564.0,74.1,-355.3,1,none
2026-01-15 16:09:00,W-101,6,10389.7,77.47,1.23,10564.0,74.1,-174.3,1,none
2026-01-15 16:10:00,W-101,6,10392.2,71.84,1.18,10564.0,74.1,-171.7,1,none
2026-01-15 16:11:00,W-101,6,10829.2,75.4,1.16,10564.0,74.1,265.2,1,none
2026-01-15 16:12:00,W-101,6,10531.4,71.65,1.34,10564.0,74.1,-32.5,1,none
2026-01-15 16:13:00,W-101,6,10801.0,72.65,1.54,10564.0,74.1,237.0,1,none
2026-01-15 16:14:00,W-101,6,10456.1,72.26,1.29,10564.0,74.1,-107.9,1,none
2026-01-15 16:15:00,W-101,6,10624.3,76.11,1.28,10564.0,74.1,60.4,1,none
2026-01-15 16:16:00,W-101,6,10654.0,74.72,1.12,10564.0,74.1,90.1,1,none
2026-01-15 16:17:00,W-101,6,10696.2,74.39,1.25,10564.0,74.1,132.3,1,none
2026-01-15 16:18:00,W-101,6,10475.6,82.1,1.5,10564.0,74.1,-88.3,1,none
2026-01-15 16:19:00,W-101,6,10492.2,79.64,1.48,10564.0,74.1,-71.8,1,none
2026-01-15 16:20:00,W-101,6,10507.3,67.74,1.46,10564.0,74.1,-56.6,1,none
2026-01-15 16:21:00,W-101,6,10250.0,72.66,1.46,10564.0,74.1,-314.0,1,none
2026-01-15 16:22:00,W-101,6,10548.0,45.85,1.37,10564.0,74.1,-15.9,1,rate_drop
2026-01-15 16:23:00,W-101,6,10491.1,40.47,1.36,10564.0,74.1,-72.9,1,rate_drop
2026-01-15 16:24:00,W-101,6,10674.2,45.24,1.33,10564.0,74.1,110.2,1,rate_drop
2026-01-15 16:25:00,W-101,6,10581.3,40.74,1.21,10564.0,74.1,17.3,1,rate_drop
2026-01-15 16:26:00,W-101,6,10817.9,41.08,1.3,10564.0,74.1,253.9,1,rate_drop
2026-01-15 16:27:00,W-101,6,10577.3,43.05,1.33,10564.0,74.1,13.3,1,rate_drop
2026-01-15 16:28:00,W-101,6,10457.1,41.34,1.4,10564.0,74.1,-106.8,1,rate_drop
2026-01-15 16:29:00,W-101,6,10574.9,42.39,1.31,10564.0,74.1,11.0,1,rate_drop
2026-01-15 16:30:00,W-101,6,10701.5,79.12,1.67,10564.0,74.1,137.6,1,none
2026-01-15 16:31:00,W-101,6,10227.0,76.5,1.07,10564.0,74.1,-336.9,1,none
2026-01-15 16:32:00,W-101,6,10428.1,74.53,1.43,10564.0,74.1,-135.9,1,none
2026-01-15 16:33:00,W-101,6,10432.1,79.43,1.28,10564.0,74.1,-131.9,1,none
2026-01-15 16:34:00,W-101,6,10642.0,76.88,1.29,10564.0,74.1,78.1,1,none
2026-01-15 16:35:00,W-101,6,10664.1,71.73,1.14,10564.0,74.1,100.2,1,none
2026-01-15 16:36:00,W-101,6,10583.2,80.41,1.47,10564.0,74.1,19.2,1,none
2026-01-15 16:37:00,W-101,6,10093.0,76.13,1.41,10564.0,74.1,-470.9,1,none
2026-01-15 16:38:00,W-101,6,10250.1,73.39,1.44,10564.0,74.1,-313.9,1,none
2026-01-15 16:39:00,W-101,6,10518.6,67.61,1.32,10564.0,74.1,-45.4,1,none
2026-01-15 16:40:00,W-101,6,10468.7,69.67,1.23,10564.0,74.1,-95.3,1,none
2026-01-15 16:41:00,W-101,6,10565.0,79.52,1.28,10564.0,74.1,1.0,1,none
2026-01-15 16:42:00,W-101,6,10474.8,79.64,1.37,10564.0,74.1,-89.2,1,none
2026-01-15 16:43:00,W-101,6,10855.0,74.35,0.93,10564.0,74.1,291.0,1,none
2026-01-15 16:44:00,W-101,6,10128.1,68.41,1.45,10564.0,74.1,-435.8,1,none
2026-01-15 16:45:00,W-101,6,10621.5,70.6,1.73,10564.0,74.1,57.5,1,none
2026-01-15 16:46:00,W-101,6,10721.3,68.88,1.38,10564.0,74.1,157.3,1,none
2026-01-15 16:47:00,W-101,6,10697.2,68.76,1.24,10564.0,74.1,133.3,1,none
2026-01-15 16:48:00,W-101,6,10713.5,80.56,1.26,10564.0,74.1,149.6,1,none
2026-01-15 16:49:00,W-101,6,10740.9,80.67,1.42,10564.0,74.1,176.9,1,none
2026-01-15 16:50:00,W-101,6,10449.2,70.49,1.24,10564.0,74.1,-114.8,1,none
2026-01-15 16:51:00,W-101,6,10354.7,74.05,1.45,10564.0,74.1,-209.3,1,none
2026-01-15 16:52:00,W-101,6,10177.4,69.96,1.26,10564.0,74.1,-386.6,1,none
2026-01-15 16:53:00,W-101,6,10495.1,74.03,1.6,10564.0,74.1,-68.9,1,none
2026-01-15 16:54:00,W-101,6,10416.2,79.32,1.59,10564.0,74.1,-147.7,1,none
2026-01-15 16:55:00,W-101,6,10784.7,77.53,1.23,10564.0,74.1,220.7,1,none
2026-01-15 16:56:00,W-101,6,10509.3,76.66,1.27,10564.0,74.1,-54.6,1,none
2026-01-15 16:57:00,W-101,6,10368.2,73.45,1.29,10564.0,74.1,-195.8,1,none
2026-01-15 16:58:00,W-101,6,10338.1,78.11,1.29,10564.0,74.1,-225.8,1,none
2026-01-15 16:59:00,W-101,6,10941.8,76.14,1.12,10564.0,74.1,377.9,1,none
2026-01-17 06:00:00,W-102,1,11133.8,77.22,1.01,11013.1,84.3,120.7,1,none
2026-01-17 06:01:00,W-102,1,10944.6,80.84,1.29,11013.1,84.3,-68.5,1,none
2026-01-17 06:02:00,W-102,1,10784.1,83.98,0.98,11013.1,84.3,-229.0,1,none
2026-01-17 06:03:00,W-102,1,10825.0,82.36,1.36,11013.1,84.3,-188.1,1,none
2026-01-17 06:04:00,W-102,1,10883.1,84.94,1.26,11013.1,84.3,-130.0,1,none
2026-01-17 06:05:00,W-102,1,10928.8,88.98,1.66,11013.1,84.3,-84.4,1,none
2026-01-17 06:06:00,W-102,1,10785.4,81.54,1.37,11013.1,84.3,-227.7,1,none
2026-01-17 06:07:00,W-102,1,11069.1,84.43,1.31,11013.1,84.3,56.0,1,none
2026-01-17 06:08:00,W-102,1,10780.4,83.17,1.02,11013.1,84.3,-232.7,1,none
2026-01-17 06:09:00,W-102,1,10563.8,84.71,1.08,11013.1,84.3,-449.4,1,none
2026-01-17 06:10:00,W-102,1,11377.9,84.29,1.43,11013.1,84.3,364.7,1,none
2026-01-17 06:11:00,W-102,1,11050.7,92.71,1.25,11013.1,84.3,37.6,1,none
2026-01-17 06:12:00,W-102,1,11394.9,89.04,1.77,11013.1,84.3,381.8,1,none
2026-01-17 06:13:00,W-102,1,10814.8,79.21,1.3,11013.1,84.3,-198.3,1,none
2026-01-17 06:14:00,W-102,1,11104.3,81.39,1.34,11013.1,84.3,91.2,1,none
2026-01-17 06:15:00,W-102,1,11183.1,81.78,1.07,11013.1,84.3,170.0,1,none
2026-01-17 06:16:00,W-102,1,10977.2,80.32,1.48,11013.1,84.3,-36.0,1,none
2026-01-17 06:17:00,W-102,1,10738.7,79.89,1.14,11013.1,84.3,-274.4,1,none
2026-01-17 06:18:00,W-102,1,10962.9,83.7,1.41,11013.1,84.3,-50.3,1,none
2026-01-17 06:19:00,W-102,1,11132.1,81.9,1.46,11013.1,84.3,119.0,1,none
2026-01-17 06:20:00,W-102,1,11124.9,81.42,1.33,11013.1,84.3,111.8,1,none
2026-01-17 06:21:00,W-102,1,11012.8,90.74,1.63,11013.1,84.3,-0.3,1,none
2026-01-17 06:22:00,W-102,1,11183.6,82.12,1.2,11013.1,84.3,170.5,1,none
2026-01-17 06:23:00,W-102,1,11174.6,82.85,1.61,11013.1,84.3,161.5,1,none
2026-01-17 06:24:00,W-102,1,10913.6,86.64,1.08,11013.1,84.3,-99.5,1,none
2026-01-17 06:25:00,W-102,1,10724.2,82.84,1.45,11013.1,84.3,-288.9,1,none
2026-01-17 06:26:00,W-102,1,11049.3,80.54,1.29,11013.1,84.3,36.2,1,none
2026-01-17 06:27:00,W-102,1,10871.3,83.45,1.18,11013.1,84.3,-141.9,1,none
2026-01-17 06:28:00,W-102,1,11040.4,90.7,1.01,11013.1,84.3,27.3,1,none
2026-01-17 06:29:00,W-102,1,11268.8,82.73,1.26,11013.1,84.3,255.7,1,none
2026-01-17 06:30:00,W-102,1,11096.3,81.35,1.25,11013.1,84.3,83.1,1,none
2026-01-17 06:31:00,W-102,1,11259.4,85.62,1.34,11013.1,84.3,246.3,1,none
2026-01-17 06:32:00,W-102,1,10820.9,83.29,1.44,11013.1,84.3,-192.2,1,none
2026-01-17 06:33:00,W-102,1,13700.7,93.04,1.17,11013.1,84.3,2687.6,1,pressure_spike
2026-01-17 06:34:00,W-102,1,13812.7,81.75,1.63,11013.1,84.3,2799.5,1,pressure_spike
2026-01-17 06:35:00,W-102,1,13506.3,89.82,1.21,11013.1,84.3,2493.2,1,pressure_spike
2026-01-17 06:36:00,W-102,1,13935.3,87.99,1.42,11013.1,84.3,2922.2,1,pressure_spike
2026-01-17 06:37:00,W-102,1,13331.2,83.05,1.33,11013.1,84.3,2318.1,1,pressure_spike
2026-01-17 06:38:00,W-102,1,10891.7,84.26,1.28,11013.1,84.3,-121.4,1,none
2026-01-17 06:39:00,W-102,1,11136.6,80.97,1.32,11013.1,84.3,123.5,1,none
2026-01-17 06:40:00,W-102,1,11023.5,82.55,1.14,11013.1,84.3,10.3,1,none
2026-01-17 06:41:00,W-102,1,10872.0,83.03,1.24,11013.1,84.3,-141.2,1,none
2026-01-17 06:42:00,W-102,1,11130.8,84.78,1.07,11013.1,84.3,117.6,1,none
2026-01-17 06:43:00,W-102,1,11080.7,79.75,1.21,11013.1,84.3,67.6,1,none
2026-01-17 06:44:00,W-102,1,10901.7,85.27,1.23,11013.1,84.3,-111.4,1,none
2026-01-17 06:45:00,W-102,1,11049.0,83.8,1.46,11013.1,84.3,35.9,1,none
2026-01-17 06:46:00,W-102,1,11157.3,85.54,1.25,11013.1,84.3,144.2,1,none
2026-01-17 06:47:00,W-102,1,10897.5,86.02,1.23,11013.1,84.3,-115.6,1,none
2026-01-17 06:48:00,W-102,1,11111.4,83.55,1.35,11013.1,84.3,98.2,1,none
2026-01-17 06:49:00,W-102,1,10848.4,85.83,1.34,11013.1,84.3,-164.7,1,none
2026-01-17 06:50:00,W-102,1,10885.1,83.99,1.2,11013.1,84.3,-128.0,1,none
2026-01-17 06:51:00,W-102,1,11224.3,86.65,1.38,11013.1,84.3,211.2,1,none
2026-01-17 06:52:00,W-102,1,11129.7,85.28,1.28,11013.1,84.3,116.6,1,none
2026-01-17 06:53:00,W-102,1,10654.6,84.85,1.2,11013.1,84.3,-358.5,1,none
2026-01-17 06:54:00,W-102,1,10942.0,83.94,1.22,11013.1,84.3,-71.1,1,none
2026-01-17 06:55:00,W-102,1,11106.2,88.42,1.48,11013.1,84.3,93.0,1,none
2026-01-17 06:56:00,W-102,1,11039.5,85.57,1.23,11013.1,84.3,26.4,1,none
2026-01-17 06:57:00,W-102,1,11130.6,80.04,1.36,11013.1,84.3,117.5,1,none
2026-01-17 06:58:00,W-102,1,11035.2,82.76,1.08,11013.1,84.3,22.0,1,none
2026-01-17 06:59:00,W-102,1,10987.9,83.54,1.51,11013.1,84.3,-25.2,1,none
2026-01-17 07:00:00,W-102,1,10982.1,84.27,1.21,11013.1,84.3,-31.0,1,none
2026-01-17 07:01:00,W-102,1,11220.5,84.84,1.38,11013.1,84.3,207.3,1,none
2026-01-17 07:02:00,W-102,1,11145.2,81.25,1.27,11013.1,84.3,132.0,1,none
2026-01-17 07:03:00,W-102,1,11090.0,84.05,1.38,11013.1,84.3,76.9,1,none
2026-01-17 07:04:00,W-102,1,11030.0,83.27,1.39,11013.1,84.3,16.9,1,none
2026-01-17 07:05:00,W-102,1,10908.9,87.74,1.28,11013.1,84.3,-104.3,1,none
2026-01-17 07:06:00,W-102,1,10954.8,81.09,0.98,11013.1,84.3,-58.3,1,none
2026-01-17 07:07:00,W-102,1,11215.4,84.21,1.51,11013.1,84.3,202.3,1,none
2026-01-17 07:08:00,W-102,1,11197.5,82.08,1.29,11013.1,84.3,184.4,1,none
2026-01-17 07:09:00,W-102,1,10889.9,90.23,1.38,11013.1,84.3,-123.2,1,none
2026-01-17 07:10:00,W-102,1,11032.1,88.29,1.44,11013.1,84.3,19.0,1,none
2026-01-17 07:11:00,W-102,1,11107.8,79.02,1.23,11013.1,84.3,94.7,1,none
2026-01-17 07:12:00,W-102,1,11095.4,81.72,1.4,11013.1,84.3,82.3,1,none
2026-01-17 07:13:00,W-102,1,11094.0,87.06,1.18,11013.1,84.3,80.8,1,none
2026-01-17 07:14:00,W-102,1,10801.8,85.73,1.38,11013.1,84.3,-211.3,1,none
2026-01-17 07:15:00,W-102,1,10790.5,85.63,1.31,11013.1,84.3,-222.6,1,none
2026-01-17 07:16:00,W-102,1,11235.5,84.88,1.23,11013.1,84.3,222.3,1,none
2026-01-17 07:17:00,W-102,1,11299.8,87.31,1.32,11013.1,84.3,286.7,1,none
2026-01-17 07:18:00,W-102,1,10731.6,86.77,1.12,11013.1,84.3,-281.5,1,none
2026-01-17 07:19:00,W-102,1,11007.9,83.34,1.37,11013.1,84.3,-5.3,1,none
2026-01-17 07:20:00,W-102,1,11167.8,80.43,1.39,11013.1,84.3,154.7,1,none
2026-01-17 08:00:00,W-102,2,10130.4,89.66,2.57,10118.4,89.6,12.1,1,none
2026-01-17 08:01:00,W-102,2,10005.2,83.93,2.0,10118.4,89.6,-113.1,1,none
2026-01-17 08:02:00,W-102,2,10190.8,92.19,2.4,10118.4,89.6,72.4,1,none
2026-01-17 08:03:00,W-102,2,10365.6,95.68,2.49,10118.4,89.6,247.2,1,none
2026-01-17 08:04:00,W-102,2,9776.6,90.07,2.31,10118.4,89.6,-341.7,1,none
2026-01-17 08:05:00,W-102,2,10169.3,90.32,2.12,10118.4,89.6,50.9,1,none
2026-01-17 08:06:00,W-102,2,9799.1,87.08,2.44,10118.4,89.6,-319.3,1,none
2026-01-17 08:07:00,W-102,2,10533.6,88.8,2.72,10118.4,89.6,415.3,1,none
2026-01-17 08:08:00,W-102,2,10217.6,91.19,2.42,10118.4,89.6,99.2,1,none
2026-01-17 08:09:00,W-102,2,10191.9,93.2,2.54,10118.4,89.6,73.5,1,none
2026-01-17 08:10:00,W-102,2,9762.4,91.0,2.65,10118.4,89.6,-355.9,1,none
2026-01-17 08:11:00,W-102,2,10022.5,95.39,2.89,10118.4,89.6,-95.9,1,none
2026-01-17 08:12:00,W-102,2,10023.4,89.89,2.26,10118.4,89.6,-95.0,1,none
2026-01-17 08:13:00,W-102,2,10454.0,85.99,2.27,10118.4,89.6,335.6,1,none
2026-01-17 08:14:00,W-102,2,10256.9,86.08,2.39,10118.4,89.6,138.5,1,none
2026-01-17 08:15:00,W-102,2,9804.3,93.53,2.56,10118.4,89.6,-314.1,1,none
2026-01-17 08:16:00,W-102,2,10207.6,92.8,2.03,10118.4,89.6,89.2,1,none
2026-01-17 08:17:00,W-102,2,9832.8,84.31,2.56,10118.4,89.6,-285.6,1,none
2026-01-17 08:18:00,W-102,2,9808.8,88.91,2.47,10118.4,89.6,-309.6,1,none
2026-01-17 08:19:00,W-102,2,10204.5,89.02,2.35,10118.4,89.6,86.2,1,none
2026-01-17 08:20:00,W-102,2,10259.9,87.17,2.52,10118.4,89.6,141.5,1,none
2026-01-17 08:21:00,W-102,2,10205.5,85.06,2.6,10118.4,89.6,87.2,1,none
2026-01-17 08:22:00,W-102,2,10475.5,87.1,2.63,10118.4,89.6,357.1,1,none
2026-01-17 08:23:00,W-102,2,10188.4,86.53,2.45,10118.4,89.6,70.1,1,none
2026-01-17 08:24:00,W-102,2,10150.7,85.14,2.5,10118.4,89.6,32.3,1,none
2026-01-17 08:25:00,W-102,2,9887.3,92.23,2.5,10118.4,89.6,-231.0,1,none
2026-01-17 08:26:00,W-102,2,10281.3,90.48,2.67,10118.4,89.6,162.9,1,none
2026-01-17 08:27:00,W-102,2,9804.6,88.09,2.51,10118.4,89.6,-313.8,1,none
2026-01-17 08:28:00,W-102,2,10502.2,82.95,2.56,10118.4,89.6,383.9,1,none
2026-01-17 08:29:00,W-102,2,10283.8,88.62,2.61,10118.4,89.6,165.5,1,none
2026-01-17 08:30:00,W-102,2,10648.4,91.24,2.8,10118.4,89.6,530.1,1,none
2026-01-17 08:31:00,W-102,2,10192.3,87.22,2.34,10118.4,89.6,74.0,1,none
2026-01-17 08:32:00,W-102,2,10293.2,85.9,2.74,10118.4,89.6,174.8,1,none
2026-01-17 08:33:00,W-102,2,10065.7,89.18,2.89,10118.4,89.6,-52.7,1,none
2026-01-17 08:34:00,W-102,2,10110.1,90.65,2.35,10118.4,89.6,-8.2,1,none
2026-01-17 08:35:00,W-102,2,9918.6,83.18,2.41,10118.4,89.6,-199.8,1,none
2026-01-17 08:36:00,W-102,2,9843.3,93.91,2.37,10118.4,89.6,-275.1,1,none
2026-01-17 08:37:00,W-102,2,10154.4,85.58,2.56,10118.4,89.6,36.0,1,none
2026-01-17 08:38:00,W-102,2,10109.0,88.22,2.11,10118.4,89.6,-9.3,1,none
2026-01-17 08:39:00,W-102,2,9913.9,93.36,2.35,10118.4,89.6,-204.4,1,none
2026-01-17 08:40:00,W-102,2,9947.6,89.98,2.4,10118.4,89.6,-170.8,1,none
2026-01-17 08:41:00,W-102,2,10124.5,93.08,2.38,10118.4,89.6,6.2,1,none
2026-01-17 08:42:00,W-102,2,9910.7,94.55,2.38,10118.4,89.6,-207.7,1,none
2026-01-17 08:43:00,W-102,2,10186.1,84.91,2.36,10118.4,89.6,67.8,1,none
2026-01-17 08:44:00,W-102,2,9916.6,92.46,2.58,10118.4,89.6,-201.8,1,none
